id,customer_id,salesperson_id,visited_at,outcome,notes
visit-0215-1,cust-0215,sp-pj,2025-11-21,closed,Synthetic closed visit.
visit-0215-2,cust-0215,sp-pj,2026-01-05,follow_up,Synthetic follow up visit.
visit-0215-3,cust-0215,sp-pj,2026-03-01,order,Synthetic order visit.
visit-0215-4,cust-0215,sp-pj,2026-01-27,order,Synthetic order visit.
visit-0215-5,cust-0215,sp-pj,2026-03-16,no_interest,Synthetic no interest visit.
visit-0216-1,cust-0216,sp-pj,2026-04-01,order,Synthetic order visit.
visit-0216-2,cust-0216,sp-pj,2026-02-05,follow_up,Synthetic follow up visit.
visit-0216-3,cust-0216,sp-pj,2026-02-17,follow_up,Synthetic follow up visit.
visit-0217-1,cust-0217,sp-pj,2026-04-19,follow_up,Synthetic follow up visit.
visit-0217-2,cust-0217,sp-pj,2026-03-07,closed,Synthetic closed visit.
visit-0217-3,cust-0217,sp-pj,2026-02-04,order,Synthetic order visit.
visit-0218-1,cust-0218,sp-pj,2026-01-30,order,Synthetic order visit.
visit-0219-1,cust-0219,sp-pj,2026-03-19,order,Synthetic order visit.
visit-0219-2,cust-0219,sp-pj,2026-02-10,no_interest,Synthetic no interest visit.
visit-0219-3,cust-0219,sp-pj,2026-02-15,follow_up,Synthetic follow up visit.
visit-0219-4,cust-0219,sp-pj,2025-11-16,closed,Synthetic closed visit.
visit-0220-1,cust-0220,sp-pj,2025-10-10,order,Synthetic order visit.
visit-0220-2,cust-0220,sp-pj,2026-04-28,closed,Synthetic closed visit.
visit-0220-3,cust-0220,sp-pj,2025-12-30,order,Synthetic order visit.
visit-0221-1,cust-0221,sp-pj,2026-02-06,order,Synthetic order visit.
visit-0222-1,cust-0222,sp-pj,2026-03-10,no_interest,Synthetic no interest visit.
visit-0223-1,cust-0223,sp-pj,2025-12-29,order,Synthetic order visit.
visit-0224-1,cust-0224,sp-pj,2025-12-21,follow_up,Synthetic follow up visit.
visit-0224-2,cust-0224,sp-pj,2025-12-31,closed,Synthetic closed visit.
visit-0224-3,cust-0224,sp-pj,2025-10-10,order,Synthetic order visit.
visit-0224-4,cust-0224,sp-pj,2025-10-17,order,Synthetic order visit.
visit-0224-5,cust-0224,sp-pj,2026-02-23,closed,Synthetic closed visit.
visit-0225-1,cust-0225,sp-pj,2025-12-04,order,Synthetic order visit.
visit-0225-2,cust-0225,sp-pj,2026-02-28,no_interest,Synthetic no interest visit.
visit-0225-3,cust-0225,sp-pj,2025-09-16,no_interest,Synthetic no interest visit.
visit-0225-4,cust-0225,sp-pj,2026-02-21,closed,Synthetic closed visit.
visit-0225-5,cust-0225,sp-pj,2025-12-29,follow_up,Synthetic follow up visit.
visit-0226-1,cust-0226,sp-pj,2025-11-03,follow_up,Synthetic follow up visit.
visit-0226-2,cust-0226,sp-pj,2026-03-17,order,Synthetic order visit.
visit-0227-1,cust-0227,sp-pj,2025-09-13,follow_up,Synthetic follow up visit.
visit-0227-2,cust-0227,sp-pj,2025-09-21,follow_up,Synthetic follow up visit.
visit-0227-3,cust-0227,sp-pj,2025-09-22,follow_up,Synthetic follow up visit.
visit-0228-1,cust-0228,sp-pj,2026-03-04,follow_up,Synthetic follow up visit.
visit-0229-1,cust-0229,sp-pj,2026-03-29,order,Synthetic order visit.
visit-0229-2,cust-0229,sp-pj,2025-10-18,follow_up,Synthetic follow up visit.
visit-0229-3,cust-0229,sp-pj,2025-11-17,order,Synthetic order visit.
visit-0230-1,cust-0230,sp-pj,2026-02-13,order,Synthetic order visit.
visit-0230-2,cust-0230,sp-pj,2025-09-16,follow_up,Synthetic follow up visit.
visit-0230-3,cust-0230,sp-pj,2026-03-27,order,Synthetic order visit.
visit-0230-4,cust-0230,sp-pj,2026-04-02,follow_up,Synthetic follow up visit.
visit-0230-5,cust-0230,sp-pj,2025-11-15,no_interest,Synthetic no interest visit.
visit-0231-1,cust-0231,sp-pj,2025-10-25,closed,Synthetic closed visit.
visit-0231-2,cust-0231,sp-pj,2026-04-27,order,Synthetic order visit.
visit-0231-3,cust-0231,sp-pj,2025-09-27,order,Synthetic order visit.
visit-0231-4,cust-0231,sp-pj,2025-11-09,no_interest,Synthetic no interest visit.
visit-0231-5,cust-0231,sp-pj,2026-03-10,no_interest,Synthetic no interest visit.
visit-0232-1,cust-0232,sp-pj,2026-03-08,follow_up,Synthetic follow up visit.
visit-0233-1,cust-0233,sp-pj,2025-10-17,follow_up,Synthetic follow up visit.
visit-0233-2,cust-0233,sp-pj,2025-09-27,order,Synthetic order visit.
visit-0233-3,cust-0233,sp-pj,2025-12-25,follow_up,Synthetic follow up visit.
visit-0233-4,cust-0233,sp-pj,2026-03-08,no_interest,Synthetic no interest visit.
visit-0234-1,cust-0234,sp-pj,2026-02-09,order,Synthetic order visit.
visit-0234-2,cust-0234,sp-pj,2025-10-13,order,Synthetic order visit.
visit-0234-3,cust-0234,sp-pj,2026-04-22,closed,Synthetic closed visit.
visit-0234-4,cust-0234,sp-pj,2026-01-12,follow_up,Synthetic follow up visit.
visit-0235-1,cust-0235,sp-pj,2025-12-05,closed,Synthetic closed visit.
visit-0235-2,cust-0235,sp-pj,2025-11-10,order,Synthetic order visit.
visit-0236-1,cust-0236,sp-pj,2025-09-21,order,Synthetic order visit.
visit-0237-1,cust-0237,sp-pj,2026-03-29,order,Synthetic order visit.
visit-0238-1,cust-0238,sp-pj,2026-03-30,order,Synthetic order visit.
visit-0239-1,cust-0239,sp-pj,2026-03-02,order,Synthetic order visit.
visit-0239-2,cust-0239,sp-pj,2026-04-12,order,Synthetic order visit.
visit-0239-3,cust-0239,sp-pj,2025-10-30,follow_up,Synthetic follow up visit.
visit-0239-4,cust-0239,sp-pj,2026-01-01,no_interest,Synthetic no interest visit.
visit-0240-1,cust-0240,sp-pj,2025-10-28,closed,Synthetic closed visit.
visit-0240-2,cust-0240,sp-pj,2025-12-02,follow_up,Synthetic follow up visit.
visit-0240-3,cust-0240,sp-pj,2025-10-30,closed,Synthetic closed visit.
visit-0241-1,cust-0241,sp-shah-alam,2026-01-28,closed,Synthetic closed visit.
visit-0241-2,cust-0241,sp-shah-alam,2025-12-23,follow_up,Synthetic follow up visit.
visit-0241-3,cust-0241,sp-shah-alam,2025-10-13,follow_up,Synthetic follow up visit.
visit-0242-1,cust-0242,sp-shah-alam,2025-10-24,closed,Synthetic closed visit.
visit-0242-2,cust-0242,sp-shah-alam,2026-01-17,follow_up,Synthetic follow up visit.
visit-0243-1,cust-0243,sp-shah-alam,2026-01-23,follow_up,Synthetic follow up visit.
visit-0243-2,cust-0243,sp-shah-alam,2026-01-04,follow_up,Synthetic follow up visit.
visit-0243-3,cust-0243,sp-shah-alam,2025-11-30,order,Synthetic order visit.
visit-0243-4,cust-0243,sp-shah-alam,2026-04-22,follow_up,Synthetic follow up visit.
visit-0243-5,cust-0243,sp-shah-alam,2025-11-24,follow_up,Synthetic follow up visit.
visit-0244-1,cust-0244,sp-shah-alam,2025-09-14,order,Synthetic order visit.
visit-0244-2,cust-0244,sp-shah-alam,2025-12-01,no_interest,Synthetic no interest visit.
visit-0245-1,cust-0245,sp-shah-alam,2026-04-09,follow_up,Synthetic follow up visit.
visit-0245-2,cust-0245,sp-shah-alam,2026-03-23,follow_up,Synthetic follow up visit.
visit-0245-3,cust-0245,sp-shah-alam,2026-03-01,order,Synthetic order visit.
visit-0245-4,cust-0245,sp-shah-alam,2026-03-26,no_interest,Synthetic no interest visit.
visit-0246-1,cust-0246,sp-shah-alam,2025-09-25,follow_up,Synthetic follow up visit.
visit-0246-2,cust-0246,sp-shah-alam,2025-12-15,follow_up,Synthetic follow up visit.
visit-0247-1,cust-0247,sp-shah-alam,2026-04-26,no_interest,Synthetic no interest visit.
visit-0248-1,cust-0248,sp-shah-alam,2025-10-31,follow_up,Synthetic follow up visit.
visit-0248-2,cust-0248,sp-shah-alam,2025-12-16,order,Synthetic order visit.
visit-0248-3,cust-0248,sp-shah-alam,2026-01-24,order,Synthetic order visit.
visit-0248-4,cust-0248,sp-shah-alam,2026-04-26,order,Synthetic order visit.
visit-0248-5,cust-0248,sp-shah-alam,2025-12-25,no_interest,Synthetic no interest visit.
visit-0249-1,cust-0249,sp-shah-alam,2025-11-04,closed,Synthetic closed visit.
visit-0249-2,cust-0249,sp-shah-alam,2026-01-05,follow_up,Synthetic follow up visit.
visit-0249-3,cust-0249,sp-shah-alam,2026-03-22,closed,Synthetic closed visit.
visit-0250-1,cust-0250,sp-shah-alam,2026-04-17,order,Synthetic order visit.
visit-0250-2,cust-0250,sp-shah-alam,2026-04-18,order,Synthetic order visit.
visit-0251-1,cust-0251,sp-shah-alam,2026-03-13,order,Synthetic order visit.
visit-0251-2,cust-0251,sp-shah-alam,2025-11-09,closed,Synthetic closed visit.
visit-0251-3,cust-0251,sp-shah-alam,2026-04-04,order,Synthetic order visit.
visit-0251-4,cust-0251,sp-shah-alam,2025-12-01,follow_up,Synthetic follow up visit.
visit-0252-1,cust-0252,sp-shah-alam,2026-01-11,order,Synthetic order visit.
visit-0252-2,cust-0252,sp-shah-alam,2026-01-20,order,Synthetic order visit.
visit-0252-3,cust-0252,sp-shah-alam,2026-03-27,closed,Synthetic closed visit.
visit-0252-4,cust-0252,sp-shah-alam,2026-01-16,follow_up,Synthetic follow up visit.
visit-0253-1,cust-0253,sp-shah-alam,2025-09-20,order,Synthetic order visit.
visit-0254-1,cust-0254,sp-shah-alam,2025-12-08,follow_up,Synthetic follow up visit.
visit-0255-1,cust-0255,sp-shah-alam,2026-02-28,follow_up,Synthetic follow up visit.
visit-0255-2,cust-0255,sp-shah-alam,2026-01-05,follow_up,Synthetic follow up visit.
visit-0255-3,cust-0255,sp-shah-alam,2026-01-03,order,Synthetic order visit.
visit-0255-4,cust-0255,sp-shah-alam,2026-01-08,closed,Synthetic closed visit.
visit-0256-1,cust-0256,sp-shah-alam,2025-11-02,follow_up,Synthetic follow up visit.
visit-0257-1,cust-0257,sp-shah-alam,2026-02-24,no_interest,Synthetic no interest visit.
visit-0257-2,cust-0257,sp-shah-alam,2026-03-30,order,Synthetic order visit.
visit-0257-3,cust-0257,sp-shah-alam,2026-04-20,no_interest,Synthetic no interest visit.
visit-0258-1,cust-0258,sp-shah-alam,2026-02-28,order,Synthetic order visit.
visit-0258-2,cust-0258,sp-shah-alam,2026-01-13,no_interest,Synthetic no interest visit.
visit-0258-3,cust-0258,sp-shah-alam,2026-03-26,no_interest,Synthetic no interest visit.
visit-0258-4,cust-0258,sp-shah-alam,2026-04-05,no_interest,Synthetic no interest visit.
visit-0258-5,cust-0258,sp-shah-alam,2025-11-09,order,Synthetic order visit.
visit-0259-1,cust-0259,sp-shah-alam,2026-01-24,follow_up,Synthetic follow up visit.
visit-0260-1,cust-0260,sp-shah-alam,2026-03-21,order,Synthetic order visit.
visit-0260-2,cust-0260,sp-shah-alam,2026-02-03,follow_up,Synthetic follow up visit.
visit-0261-1,cust-0261,sp-shah-alam,2025-09-12,order,Synthetic order visit.
visit-0261-2,cust-0261,sp-shah-alam,2026-01-13,order,Synthetic order visit.
visit-0261-3,cust-0261,sp-shah-alam,2026-02-24,order,Synthetic order visit.
visit-0261-4,cust-0261,sp-shah-alam,2026-03-24,follow_up,Synthetic follow up visit.
visit-0261-5,cust-0261,sp-shah-alam,2025-10-12,no_interest,Synthetic no interest visit.
visit-0262-1,cust-0262,sp-shah-alam,2026-01-20,follow_up,Synthetic follow up visit.
visit-0262-2,cust-0262,sp-shah-alam,2026-03-14,no_interest,Synthetic no interest visit.
visit-0263-1,cust-0263,sp-shah-alam,2026-03-04,no_interest,Synthetic no interest visit.
visit-0264-1,cust-0264,sp-shah-alam,2025-11-23,order,Synthetic order visit.
visit-0265-1,cust-0265,sp-shah-alam,2025-11-22,no_interest,Synthetic no interest visit.
visit-0266-1,cust-0266,sp-shah-alam,2025-11-05,order,Synthetic order visit.
visit-0266-2,cust-0266,sp-shah-alam,2026-04-07,order,Synthetic order visit.
visit-0266-3,cust-0266,sp-shah-alam,2025-12-04,order,Synthetic order visit.
visit-0266-4,cust-0266,sp-shah-alam,2026-03-26,order,Synthetic order visit.
visit-0267-1,cust-0267,sp-shah-alam,2026-02-10,follow_up,Synthetic follow up visit.
visit-0268-1,cust-0268,sp-shah-alam,2026-01-03,order,Synthetic order visit.
visit-0269-1,cust-0269,sp-shah-alam,2025-11-13,order,Synthetic order visit.
visit-0269-2,cust-0269,sp-shah-alam,2026-02-13,order,Synthetic order visit.
visit-0270-1,cust-0270,sp-shah-alam,2026-03-27,closed,Synthetic closed visit.
visit-0270-2,cust-0270,sp-shah-alam,2025-12-27,order,Synthetic order visit.
visit-0270-3,cust-0270,sp-shah-alam,2026-02-03,follow_up,Synthetic follow up visit.
visit-0270-4,cust-0270,sp-shah-alam,2025-11-04,follow_up,Synthetic follow up visit.
visit-0271-1,cust-0271,sp-shah-alam,2026-01-05,order,Synthetic order visit.
visit-0272-1,cust-0272,sp-shah-alam,2025-11-24,follow_up,Synthetic follow up visit.
visit-0272-2,cust-0272,sp-shah-alam,2026-01-19,no_interest,Synthetic no interest visit.
visit-0272-3,cust-0272,sp-shah-alam,2026-02-19,order,Synthetic order visit.
visit-0273-1,cust-0273,sp-shah-alam,2026-04-16,closed,Synthetic closed visit.
visit-0274-1,cust-0274,sp-shah-alam,2025-10-30,order,Synthetic order visit.
visit-0274-2,cust-0274,sp-shah-alam,2025-11-29,closed,Synthetic closed visit.
visit-0274-3,cust-0274,sp-shah-alam,2025-12-05,follow_up,Synthetic follow up visit.
visit-0275-1,cust-0275,sp-shah-alam,2025-12-04,no_interest,Synthetic no interest visit.
visit-0276-1,cust-0276,sp-shah-alam,2025-10-13,follow_up,Synthetic follow up visit.
visit-0277-1,cust-0277,sp-shah-alam,2026-04-29,follow_up,Synthetic follow up visit.
visit-0277-2,cust-0277,sp-shah-alam,2025-11-17,no_interest,Synthetic no interest visit.
visit-0277-3,cust-0277,sp-shah-alam,2026-01-19,follow_up,Synthetic follow up visit.
visit-0277-4,cust-0277,sp-shah-alam,2026-04-16,no_interest,Synthetic no interest visit.
visit-0278-1,cust-0278,sp-shah-alam,2025-10-09,no_interest,Synthetic no interest visit.
visit-0278-2,cust-0278,sp-shah-alam,2026-02-20,no_interest,Synthetic no interest visit.
visit-0278-3,cust-0278,sp-shah-alam,2025-11-25,follow_up,Synthetic follow up visit.
visit-0279-1,cust-0279,sp-shah-alam,2025-12-30,no_interest,Synthetic no interest visit.
visit-0279-2,cust-0279,sp-shah-alam,2026-03-14,order,Synthetic order visit.
visit-0279-3,cust-0279,sp-shah-alam,2025-10-08,order,Synthetic order visit.
visit-0280-1,cust-0280,sp-shah-alam,2025-11-16,order,Synthetic order visit.
visit-0281-1,cust-0281,sp-shah-alam,2026-02-04,order,Synthetic order visit.
visit-0281-2,cust-0281,sp-shah-alam,2026-01-20,follow_up,Synthetic follow up visit.
visit-0282-1,cust-0282,sp-shah-alam,2026-02-03,order,Synthetic order visit.
visit-0282-2,cust-0282,sp-shah-alam,2025-10-11,order,Synthetic order visit.
visit-0282-3,cust-0282,sp-shah-alam,2026-03-15,order,Synthetic order visit.
visit-0282-4,cust-0282,sp-shah-alam,2025-09-27,follow_up,Synthetic follow up visit.
visit-0282-5,cust-0282,sp-shah-alam,2025-10-21,closed,Synthetic closed visit.
visit-0283-1,cust-0283,sp-shah-alam,2026-04-25,follow_up,Synthetic follow up visit.
visit-0283-2,cust-0283,sp-shah-alam,2026-04-05,closed,Synthetic closed visit.
visit-0283-3,cust-0283,sp-shah-alam,2026-04-14,closed,Synthetic closed visit.
visit-0283-4,cust-0283,sp-shah-alam,2026-01-11,order,Synthetic order visit.
visit-0284-1,cust-0284,sp-shah-alam,2026-04-24,no_interest,Synthetic no interest visit.
visit-0284-2,cust-0284,sp-shah-alam,2026-02-15,order,Synthetic order visit.
visit-0284-3,cust-0284,sp-shah-alam,2025-12-18,follow_up,Synthetic follow up visit.
visit-0285-1,cust-0285,sp-shah-alam,2025-11-24,order,Synthetic order visit.
visit-0285-2,cust-0285,sp-shah-alam,2026-01-23,follow_up,Synthetic follow up visit.
visit-0285-3,cust-0285,sp-shah-alam,2026-04-24,order,Synthetic order visit.
visit-0285-4,cust-0285,sp-shah-alam,2026-03-21,order,Synthetic order visit.
visit-0286-1,cust-0286,sp-shah-alam,2026-03-11,follow_up,Synthetic follow up visit.
visit-0286-2,cust-0286,sp-shah-alam,2026-04-21,closed,Synthetic closed visit.
visit-0286-3,cust-0286,sp-shah-alam,2026-01-03,follow_up,Synthetic follow up visit.
visit-0286-4,cust-0286,sp-shah-alam,2026-02-24,order,Synthetic order visit.
visit-0287-1,cust-0287,sp-shah-alam,2025-09-23,follow_up,Synthetic follow up visit.
visit-0288-1,cust-0288,sp-shah-alam,2026-02-27,follow_up,Synthetic follow up visit.
visit-0289-1,cust-0289,sp-shah-alam,2025-11-23,follow_up,Synthetic follow up visit.
visit-0290-1,cust-0290,sp-shah-alam,2025-10-16,order,Synthetic order visit.
visit-0290-2,cust-0290,sp-shah-alam,2026-02-11,order,Synthetic order visit.
visit-0290-3,cust-0290,sp-shah-alam,2025-10-21,order,Synthetic order visit.
visit-0291-1,cust-0291,sp-shah-alam,2025-11-03,order,Synthetic order visit.
visit-0291-2,cust-0291,sp-shah-alam,2025-11-24,order,Synthetic order visit.
visit-0291-3,cust-0291,sp-shah-alam,2026-01-23,order,Synthetic order visit.
visit-0291-4,cust-0291,sp-shah-alam,2026-03-05,order,Synthetic order visit.
visit-0291-5,cust-0291,sp-shah-alam,2025-12-13,no_interest,Synthetic no interest visit.
visit-0292-1,cust-0292,sp-shah-alam,2025-09-23,order,Synthetic order visit.
visit-0292-2,cust-0292,sp-shah-alam,2026-03-21,follow_up,Synthetic follow up visit.
visit-0292-3,cust-0292,sp-shah-alam,2026-01-02,no_interest,Synthetic no interest visit.
visit-0292-4,cust-0292,sp-shah-alam,2026-04-04,order,Synthetic order visit.
visit-0292-5,cust-0292,sp-shah-alam,2025-09-16,follow_up,Synthetic follow up visit.
visit-0293-1,cust-0293,sp-shah-alam,2026-02-18,follow_up,Synthetic follow up visit.
visit-0294-1,cust-0294,sp-shah-alam,2025-12-31,order,Synthetic order visit.
visit-0295-1,cust-0295,sp-shah-alam,2025-11-05,no_interest,Synthetic no interest visit.
visit-0296-1,cust-0296,sp-shah-alam,2026-02-10,follow_up,Synthetic follow up visit.
visit-0296-2,cust-0296,sp-shah-alam,2025-11-24,no_interest,Synthetic no interest visit.
visit-0296-3,cust-0296,sp-shah-alam,2025-10-17,order,Synthetic order visit.
visit-0296-4,cust-0296,sp-shah-alam,2025-11-06,order,Synthetic order visit.
visit-0297-1,cust-0297,sp-shah-alam,2026-04-13,follow_up,Synthetic follow up visit.
visit-0297-2,cust-0297,sp-shah-alam,2026-04-28,follow_up,Synthetic follow up visit.
visit-0298-1,cust-0298,sp-shah-alam,2025-09-22,follow_up,Synthetic follow up visit.
visit-0298-2,cust-0298,sp-shah-alam,2025-12-27,follow_up,Synthetic follow up visit.
visit-0298-3,cust-0298,sp-shah-alam,2026-01-10,order,Synthetic order visit.
visit-0299-1,cust-0299,sp-shah-alam,2025-12-18,no_interest,Synthetic no interest visit.
visit-0300-1,cust-0300,sp-shah-alam,2025-12-18,follow_up,Synthetic follow up visit.
visit-0300-2,cust-0300,sp-shah-alam,2026-04-14,follow_up,Synthetic follow up visit.
visit-0300-3,cust-0300,sp-shah-alam,2025-12-01,no_interest,Synthetic no interest visit.
visit-0301-1,cust-0301,sp-shah-alam,2025-10-12,follow_up,Synthetic follow up visit.
visit-0301-2,cust-0301,sp-shah-alam,2026-03-16,order,Synthetic order visit.
visit-0302-1,cust-0302,sp-shah-alam,2026-03-29,order,Synthetic order visit.
visit-0303-1,cust-0303,sp-shah-alam,2025-11-26,no_interest,Synthetic no interest visit.
visit-0303-2,cust-0303,sp-shah-alam,2026-02-26,order,Synthetic order visit.
visit-0303-3,cust-0303,sp-shah-alam,2025-11-22,follow_up,Synthetic follow up visit.
visit-0304-1,cust-0304,sp-shah-alam,2026-04-13,follow_up,Synthetic follow up visit.
visit-0304-2,cust-0304,sp-shah-alam,2026-03-26,order,Synthetic order visit.
visit-0304-3,cust-0304,sp-shah-alam,2025-10-17,order,Synthetic order visit.
visit-0305-1,cust-0305,sp-shah-alam,2026-03-22,closed,Synthetic closed visit.
visit-0306-1,cust-0306,sp-shah-alam,2025-12-19,follow_up,Synthetic follow up visit.
visit-0306-2,cust-0306,sp-shah-alam,2026-03-30,no_interest,Synthetic no interest visit.
visit-0307-1,cust-0307,sp-shah-alam,2025-12-04,order,Synthetic order visit.
visit-0307-2,cust-0307,sp-shah-alam,2026-02-21,follow_up,Synthetic follow up visit.
visit-0307-3,cust-0307,sp-shah-alam,2026-01-16,order,Synthetic order visit.
visit-0307-4,cust-0307,sp-shah-alam,2025-12-07,no_interest,Synthetic no interest visit.
visit-0308-1,cust-0308,sp-shah-alam,2025-12-31,order,Synthetic order visit.
visit-0308-2,cust-0308,sp-shah-alam,2025-10-19,order,Synthetic order visit.
visit-0308-3,cust-0308,sp-shah-alam,2026-01-22,follow_up,Synthetic follow up visit.
visit-0308-4,cust-0308,sp-shah-alam,2026-04-06,order,Synthetic order visit.
visit-0308-5,cust-0308,sp-shah-alam,2026-01-01,closed,Synthetic closed visit.
visit-0309-1,cust-0309,sp-shah-alam,2026-02-21,no_interest,Synthetic no interest visit.
visit-0309-2,cust-0309,sp-shah-alam,2025-10-14,order,Synthetic order visit.
visit-0310-1,cust-0310,sp-shah-alam,2025-12-02,order,Synthetic order visit.
visit-0310-2,cust-0310,sp-shah-alam,2026-01-20,follow_up,Synthetic follow up visit.
visit-0311-1,cust-0311,sp-shah-alam,2026-01-23,order,Synthetic order visit.
visit-0311-2,cust-0311,sp-shah-alam,2025-10-05,closed,Synthetic closed visit.
visit-0312-1,cust-0312,sp-shah-alam,2025-11-15,follow_up,Synthetic follow up visit.
visit-0312-2,cust-0312,sp-shah-alam,2025-10-27,closed,Synthetic closed visit.
visit-0313-1,cust-0313,sp-shah-alam,2025-10-16,order,Synthetic order visit.
visit-0314-1,cust-0314,sp-shah-alam,2026-02-04,no_interest,Synthetic no interest visit.
visit-0314-2,cust-0314,sp-shah-alam,2025-10-21,order,Synthetic order visit.
visit-0315-1,cust-0315,sp-shah-alam,2025-10-01,follow_up,Synthetic follow up visit.
visit-0316-1,cust-0316,sp-shah-alam,2025-11-25,follow_up,Synthetic follow up visit.
visit-0317-1,cust-0317,sp-shah-alam,2026-04-25,no_interest,Synthetic no interest visit.
visit-0318-1,cust-0318,sp-shah-alam,2025-09-21,closed,Synthetic closed visit.
visit-0319-1,cust-0319,sp-shah-alam,2026-04-11,order,Synthetic order visit.
visit-0319-2,cust-0319,sp-shah-alam,2026-04-05,follow_up,Synthetic follow up visit.
visit-0320-1,cust-0320,sp-shah-alam,2025-11-13,follow_up,Synthetic follow up visit.
visit-0321-1,cust-0321,sp-cheras,2025-09-28,follow_up,Synthetic follow up visit.
visit-0321-2,cust-0321,sp-cheras,2026-01-16,closed,Synthetic closed visit.
visit-0322-1,cust-0322,sp-cheras,2025-12-06,closed,Synthetic closed visit.
visit-0322-2,cust-0322,sp-cheras,2025-12-08,no_interest,Synthetic no interest visit.
visit-0323-1,cust-0323,sp-cheras,2025-10-03,no_interest,Synthetic no interest visit.
visit-0323-2,cust-0323,sp-cheras,2026-04-09,order,Synthetic order visit.
visit-0323-3,cust-0323,sp-cheras,2025-09-17,order,Synthetic order visit.
visit-0324-1,cust-0324,sp-cheras,2026-03-13,order,Synthetic order visit.
visit-0324-2,cust-0324,sp-cheras,2026-03-09,follow_up,Synthetic follow up visit.
visit-0324-3,cust-0324,sp-cheras,2026-04-19,order,Synthetic order visit.
visit-0325-1,cust-0325,sp-cheras,2025-11-13,order,Synthetic order visit.
visit-0325-2,cust-0325,sp-cheras,2026-04-08,order,Synthetic order visit.
visit-0325-3,cust-0325,sp-cheras,2025-11-12,follow_up,Synthetic follow up visit.
visit-0325-4,cust-0325,sp-cheras,2025-12-03,follow_up,Synthetic follow up visit.
visit-0325-5,cust-0325,sp-cheras,2026-03-19,order,Synthetic order visit.
visit-0326-1,cust-0326,sp-cheras,2025-09-20,order,Synthetic order visit.
visit-0326-2,cust-0326,sp-cheras,2026-01-17,no_interest,Synthetic no interest visit.
visit-0326-3,cust-0326,sp-cheras,2026-03-03,no_interest,Synthetic no interest visit.
visit-0327-1,cust-0327,sp-cheras,2025-09-14,order,Synthetic order visit.
visit-0328-1,cust-0328,sp-cheras,2026-02-14,order,Synthetic order visit.
visit-0328-2,cust-0328,sp-cheras,2026-03-05,follow_up,Synthetic follow up visit.
visit-0328-3,cust-0328,sp-cheras,2025-12-12,order,Synthetic order visit.
visit-0328-4,cust-0328,sp-cheras,2025-11-05,closed,Synthetic closed visit.
visit-0328-5,cust-0328,sp-cheras,2026-02-09,order,Synthetic order visit.
visit-0329-1,cust-0329,sp-cheras,2025-10-18,no_interest,Synthetic no interest visit.
visit-0329-2,cust-0329,sp-cheras,2025-11-22,order,Synthetic order visit.
visit-0329-3,cust-0329,sp-cheras,2026-03-15,follow_up,Synthetic follow up visit.
visit-0329-4,cust-0329,sp-cheras,2025-12-27,no_interest,Synthetic no interest visit.
visit-0330-1,cust-0330,sp-cheras,2026-03-14,order,Synthetic order visit.
visit-0330-2,cust-0330,sp-cheras,2026-04-29,order,Synthetic order visit.
visit-0330-3,cust-0330,sp-cheras,2025-12-06,no_interest,Synthetic no interest visit.
visit-0330-4,cust-0330,sp-cheras,2026-02-24,follow_up,Synthetic follow up visit.
visit-0330-5,cust-0330,sp-cheras,2026-03-16,order,Synthetic order visit.
visit-0331-1,cust-0331,sp-cheras,2026-02-23,follow_up,Synthetic follow up visit.
visit-0331-2,cust-0331,sp-cheras,2025-09-15,follow_up,Synthetic follow up visit.
visit-0332-1,cust-0332,sp-cheras,2026-03-11,no_interest,Synthetic no interest visit.
visit-0332-2,cust-0332,sp-cheras,2026-04-03,follow_up,Synthetic follow up visit.
visit-0332-3,cust-0332,sp-cheras,2025-10-08,no_interest,Synthetic no interest visit.
visit-0332-4,cust-0332,sp-cheras,2025-11-17,order,Synthetic order visit.
visit-0332-5,cust-0332,sp-cheras,2026-02-13,order,Synthetic order visit.
visit-0333-1,cust-0333,sp-cheras,2026-04-20,order,Synthetic order visit.
visit-0333-2,cust-0333,sp-cheras,2025-11-27,order,Synthetic order visit.
visit-0333-3,cust-0333,sp-cheras,2025-12-07,no_interest,Synthetic no interest visit.
visit-0333-4,cust-0333,sp-cheras,2025-12-13,order,Synthetic order visit.
visit-0334-1,cust-0334,sp-cheras,2025-12-17,no_interest,Synthetic no interest visit.
visit-0334-2,cust-0334,sp-cheras,2026-02-05,order,Synthetic order visit.
visit-0334-3,cust-0334,sp-cheras,2026-03-18,order,Synthetic order visit.
visit-0334-4,cust-0334,sp-cheras,2025-10-31,order,Synthetic order visit.
visit-0335-1,cust-0335,sp-cheras,2025-12-04,order,Synthetic order visit.
visit-0335-2,cust-0335,sp-cheras,2025-11-08,follow_up,Synthetic follow up visit.
visit-0336-1,cust-0336,sp-cheras,2025-11-01,order,Synthetic order visit.
visit-0336-2,cust-0336,sp-cheras,2026-04-27,order,Synthetic order visit.
visit-0336-3,cust-0336,sp-cheras,2025-10-19,order,Synthetic order visit.
visit-0336-4,cust-0336,sp-cheras,2026-02-27,order,Synthetic order visit.
visit-0336-5,cust-0336,sp-cheras,2025-12-12,no_interest,Synthetic no interest visit.
visit-0337-1,cust-0337,sp-cheras,2025-10-14,closed,Synthetic closed visit.
visit-0337-2,cust-0337,sp-cheras,2025-10-14,follow_up,Synthetic follow up visit.
